Source,Date,Obsolescence Date,Business Name,Legal Name,Physical Address,Physical Address Number,Physical Pre Direction,Physical Address Name,Physical Address Suffix,Physical Post Direction,Physical City,Physical State,Physical ZIP,Physical ZIP 4,Key Executive Name,First Name,Middle Initial,Last Name,Title,Gender,Location Employee Size,Corporate Employee Size,Revenue / Yr,Mailing Address,Mailing Address Number,Mailing Pre Direction,Mailing Address Name,Mailing Address Suffix,Mailing Post Direction,Mailing City,Mailing State,Mailing ZIP,Mailing ZIP 4,Phone,Fax,Toll-Free,County Name,County Population,Metro Area,Latitude,Longitude,EIN,Main Line of Business,Location Type,Importer or Exporter,Manufacturer,Primary SIC,Primary SIC Description,SIC02,SIC02.Description,SIC03,SIC03.Description,SIC04,SIC04.Description,SIC05,SIC05.Description,SIC06,SIC06.Description,SIC07,SIC07.Description,SIC08,SIC08.Description,SIC09,SIC09.Description,SIC10,SIC10.Description,NAICS 1,NAICS 1 Description,NAICS 2,NAICS 2 Description,NAICS 3,NAICS 3 Description,NAICS 4,NAICS 4 Description,NAICS 5,NAICS 5 Description,NAICS 6,NAICS 6 Description,NAICS 7,NAICS 7 Description,NAICS 8,NAICS 8 Description,NAICS 9,NAICS 9 Description,NAICS 10,NAICS 10 Description,Non-Profit,Number of PCs,Public / Private,Small Business,Square Footage,Website,Women Owned,Year Established,Ticker Symbol,Stock Exchange,Fortune 1000 Ranking,Credit Score,2020 Revenue/Yr,2019 Revenue/Yr,2018 Revenue/Yr,2017 Revenue/Yr,2019 % Sales Growth,2018 % Sales Growth,2017 % Sales Growth,2020 Employees,2019 Employees,2018 Employees,2017 Employees,2019 % Employee Growth,2018 % Employee Growth,2017 % Employee Growth,Executive First Name 1,Executive Last Name 1,Executive Title 1,Executive Gender 1,Executive Department 1,Executive First Name 2,Executive Last Name 2,Executive Title 2,Executive Gender 2,Executive Department 2,Executive First Name 3,Executive Last Name 3,Executive Title 3,Executive Gender 3,Executive Department 3,Executive First Name 4,Executive Last Name 4,Executive Title 4,Executive Gender 4,Executive Department 4,Executive First Name 5,Executive Last Name 5,Executive Title 5,Executive Gender 5,Executive Department 5,Executive First Name 6,Executive Last Name 6,Executive Title 6,Executive Gender 6,Executive Department 6,Executive First Name 7,Executive Last Name 7,Executive Title 7,Executive Gender 7,Executive Department 7,Executive First Name 8,Executive Last Name 8,Executive Title 8,Executive Gender 8,Executive Department 8,Executive First Name 9,Executive Last Name 9,Executive Title 9,Executive Gender 9,Executive Department 9,Executive First Name 10,Executive Last Name 10,Executive Title 10,Executive Gender 10,Executive Department 10,Executive First Name 11,Executive Last Name 11,Executive Title 11,Executive Gender 11,Executive Department 11,Executive First Name 12,Executive Last Name 12,Executive Title 12,Executive Gender 12,Executive Department 12,Executive First Name 13,Executive Last Name 13,Executive Title 13,Executive Gender 13,Executive Department 13,Executive First Name 14,Executive Last Name 14,Executive Title 14,Executive Gender 14,Executive Department 14,Executive First Name 15,Executive Last Name 15,Executive Title 15,Executive Gender 15,Executive Department 15,Executive First Name 16,Executive Last Name 16,Executive Title 16,Executive Gender 16,Executive Department 16,Executive First Name 17,Executive Last Name 17,Executive Title 17,Executive Gender 17,Executive Department 17,Executive First Name 18,Executive Last Name 18,Executive Title 18,Executive Gender 18,Executive Department 18,Executive First Name 19,Executive Last Name 19,Executive Title 19,Executive Gender 19,Executive Department 19,Executive First Name 20,Executive Last Name 20,Executive Title 20,Executive Gender 20,Executive Department 20,Est. Accounting Annual Expense,Est. Advertising Annual Expense,Est. Business Insurance Annual Expense,Est. Legal Annual Expense,Est. Office Equipment Annual Expense,Est. Rent Annual Expense,Est. Technology Annual Expense,Est. Telecom Annual Expense,Est. Utilities Annual Expense,AtoZ ID,Home Based Business,Franchise Type,Holding Parent Name,Source ,
"AtoZDatabases","03/02/2022","09/02/2022","St Timothy Senior Citizen Prog","","1515 Saltillo St","1515","","Saltillo","St","","San Antonio","TX","78207","6898","Nelda Rodriguez","Nelda","","Rodriguez","Manager","Female","18","","$976,000","1515 Saltillo St","1515","","Saltillo","St","","San Antonio","TX","78207","6898","(210) 432-4477","N/A","N/A","Bexar","500000 or more","San Antonio-New Braunfels TX","29.4122005","-98.5372438","","Social Services & Welfare Organizations","","","No","8322064","Social Services & Welfare Organizations","","","","","","","","","","","","","","","","","","","624190","Other Individual and Family Services","","","","","","","","","","","","","","","","","","","No","25 to 99","Private","Yes","1000 to 4999","","No","1989","","","","0","1196182","1196182","1395546","1063273","0.0","-14.29","31.25","18","18","21","16","0.0","-14.29","31.25","Nelda","Rodriguez","Manager","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5000 to $24999","","$7500 to $19999","","$10000 to $24999","$10000 to $24999","$10000 to $24999","$10000 to $24999","$7500 to $19999","11132541792691","No","","","AtoZDatabases",
"AtoZDatabases","03/02/2022","09/02/2022","Child Support Unit","","400 Brady Blvd","400","","Brady","Blvd","","San Antonio","TX","78207","8036"," ","","","","","","19","139","$970,000","400 Brady Blvd","400","","Brady","Blvd","","San Antonio","TX","78207","8036","(210) 472-2185","N/A","N/A","Bexar","500000 or more","San Antonio-New Braunfels TX","29.4019917","-98.5282547","","Individual & Family Social Services","Branch","","No","8322001","Individual & Family Social Services","8322095","Government Individual & Family Social Services","","","","","","","","","","","","","","","","","624190","Other Individual and Family Services","","","","","","","","","","","","","","","","","","","No","25 to 99","Private","No","1000 to 4999","www.oag.state.tx.us","No","","","","","0","1262637","1262637","930364","1196182","0.0","35.71","-22.22","19","19","14","18","0.0","35.71","-22.22","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5000 to $24999","","$7500 to $19999","","$10000 to $24999","$10000 to $24999","$10000 to $24999","$10000 to $24999","$7500 to $19999","11132542442424","No","","","AtoZDatabases",
"AtoZDatabases","03/02/2022","09/02/2022","San Jacinto Senior Housing Development","San Jacinto Senior Housing Dev","1512 El Paso St","1512","","El Paso","St","","San Antonio","TX","78207","5428","Biby Barrientos","Biby","","Barrientos","Manager","Unknown","19","","$970,000","1512 El Paso St","1512","","El Paso","St","","San Antonio","TX","78207","5428","(210) 226-8337","N/A","N/A","Bexar","500000 or more","San Antonio-New Braunfels TX","29.419428","-98.5174304","","Individual & Family Social Services","","","No","8322001","Individual & Family Social Services","8059009","Retirement Communities & Homes","6513002","Retirement Apartments & Hotels","","","","","","","","","","","","","","","624190","Other Individual and Family Services","623311","Continuing Care Retirement Communities","531110","Lessors of Residential Buildings and Dwellings","","","","","","","","","","","","","","","No","25 to 99","Private","Yes","1000 to 4999","","No","2003","","","","0","1329091","1329091","1661364","1528455","0.0","-20.0","8.7","20","20","25","23","0.0","-20.0","8.7","Biby","Barrientos","Manager","Unknown","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5000 to $24999","","$7500 to $19999","","$10000 to $24999","$10000 to $24999","$10000 to $24999","$10000 to $24999","$7500 to $19999","11132554593492","No","","","AtoZDatabases",
"AtoZDatabases","03/02/2022","09/02/2022","Sonya Rose Llc","","924 W Agarita Ave","924","W","Agarita","Ave","","San Antonio","TX","78201","5601"," ","","","","","","13","","$931,000","924 W Agarita Ave","924","W","Agarita","Ave","","San Antonio","TX","78201","5601","(210) 213-3501","N/A","N/A","Bexar","500000 or more","San Antonio-New Braunfels TX","29.457429","-98.50887","","Individual & Family Social Services","","","No","8322001","Individual & Family Social Services","","","","","","","","","","","","","","","","","","","624190","Other Individual and Family Services","","","","","","","","","","","","","","","","","","","No","25 to 99","Private","Yes","1000 to 4999","www.dnb.com","No","2021","","","","0","931000","0","0","0","0.0","0.0","0.0","13","","","","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5000 to $24999","","$7500 to $19999","","$10000 to $24999","$10000 to $24999","$10000 to $24999","$5000 to $9999","$7500 to $19999","11140021455897","No","","","AtoZDatabases",
"AtoZDatabases","03/02/2022","09/02/2022","Any Baby Can","","519 W Houston St","519","W","Houston","St","","San Antonio","TX","78207","3106","Elyse Bernal","Elyse","Alaniz","Bernal","Chief Executive Officer","Female","17","","$922,000","519 W Houston St","519","W","Houston","St","","San Antonio","TX","78207","3106","(210) 704-2222","N/A","N/A","Bexar","500000 or more","San Antonio-New Braunfels TX","29.4267847","-98.4998952","","Social Services & Welfare Organizations","","","No","8322064","Social Services & Welfare Organizations","","","","","","","","","","","","","","","","","","","624190","Other Individual and Family Services","","","","","","","","","","","","","","","","","","","No","25 to 99","Private","Yes","1000 to 4999","www.anybabycansa.org","No","2003","","","","0","922000","0","0","0","0.0","0.0","0.0","17","","","","0.0","0.0","0.0","Elyse","Bernal","Chief Executive Officer","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5000 to $24999","","$7500 to $19999","","$10000 to $24999","$10000 to $24999","$10000 to $24999","$5000 to $9999","$7500 to $19999","11132541949941","No","","","AtoZDatabases",
"AtoZDatabases","03/02/2022","09/02/2022","San Antonio Sign Language Congregation of Jehovah","","1102 Delgado St","1102","","Delgado","St","","San Antonio","TX","78207","1506"," ","","","","","","17","","$861,000","1102 Delgado St","1102","","Delgado","St","","San Antonio","TX","78207","1506","(210) 592-6722","N/A","N/A","Bexar","500000 or more","San Antonio-New Braunfels TX","29.4381549","-98.5236921","","Deaf Services & Facilities","","","No","8322082","Deaf Services & Facilities","","","","","","","","","","","","","","","","","","","624190","Other Individual and Family Services","","","","","","","","","","","","","","","","","","","No","25 to 99","Private","Yes","1000 to 4999","","No","2016","","","","0","1129728","1129728","1196182","863909","0.0","-5.56","38.46","17","17","18","13","0.0","-5.56","38.46","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5000 to $24999","","$7500 to $19999","","$10000 to $24999","$10000 to $24999","$10000 to $24999","$5000 to $9999","$7500 to $19999","11140009799978","No","","","AtoZDatabases",
"AtoZDatabases","03/02/2022","09/02/2022","Shanina M Lous","","601 N Frio St","601","N","Frio","St","","San Antonio","TX","78207","3011"," ","","","","","","19","","$857,000","601 N Frio St","601","N","Frio","St","","San Antonio","TX","78207","3011","(210) 225-5481","N/A","N/A","Bexar","500000 or more","San Antonio-New Braunfels TX","29.4316914","-98.5046598","","Individual & Family Social Services","","","No","8322001","Individual & Family Social Services","","","","","","","","","","","","","","","","","","","624190","Other Individual and Family Services","","","","","","","","","","","","","","","","","","","No","25 to 99","Private","Yes","1000 to 4999","","No","2019","","","","0","857000","0","0","0","0.0","0.0","0.0","19","","","","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5000 to $24999","","$7500 to $19999","","$10000 to $24999","$10000 to $24999","$10000 to $24999","$10000 to $24999","$7500 to $19999","11140016804297","No","","","AtoZDatabases",
"AtoZDatabases","03/02/2022","09/02/2022","Nicholas A Hollopeter","","903 W Martin St","903","W","Martin","St","","San Antonio","TX","78207","0903"," ","","","","","","19","","$857,000","903 W Martin St","903","W","Martin","St","","San Antonio","TX","78207","0903","(210) 358-3190","N/A","N/A","Bexar","500000 or more","San Antonio-New Braunfels TX","29.4300871325916","-98.501565","","Individual & Family Social Services","","","No","8322001","Individual & Family Social Services","","","","","","","","","","","","","","","","","","","624190","Other Individual and Family Services","","","","","","","","","","","","","","","","","","","No","25 to 99","Private","Yes","1000 to 4999","","No","2019","","","","0","857000","0","0","0","0.0","0.0","0.0","19","","","","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5000 to $24999","","$7500 to $19999","","$10000 to $24999","$10000 to $24999","$10000 to $24999","$10000 to $24999","$7500 to $19999","11140016826406","No","","","AtoZDatabases",
"AtoZDatabases","03/02/2022","09/02/2022","Ochoasmith Margarita","","601 N Frio St","601","N","Frio","St","","San Antonio","TX","78207","3011"," ","","","","","","19","","$857,000","601 N Frio St","601","N","Frio","St","","San Antonio","TX","78207","3011","(210) 261-1000","N/A","N/A","Bexar","500000 or more","San Antonio-New Braunfels TX","29.4316914","-98.5046598","","Individual & Family Social Services","","","No","8322001","Individual & Family Social Services","","","","","","","","","","","","","","","","","","","624190","Other Individual and Family Services","","","","","","","","","","","","","","","","","","","No","25 to 99","Private","Yes","1000 to 4999","","No","2019","","","","0","857000","0","0","0","0.0","0.0","0.0","19","","","","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5000 to $24999","","$7500 to $19999","","$10000 to $24999","$10000 to $24999","$10000 to $24999","$10000 to $24999","$7500 to $19999","11140016808694","No","","","AtoZDatabases",
"AtoZDatabases","03/02/2022","09/02/2022","Texas Agriculture Department Nutri","","96 Crossroads Blvd Ste 204","96","","Crossroads","Blvd","","San Antonio","TX","78201","6523"," ","","","","","","10","","$842,000","96 Crossroads Blvd Ste 204","96","","Crossroads","Blvd","","San Antonio","TX","78201","6523","(210) 732-9300","N/A","N/A","Bexar","500000 or more","San Antonio-New Braunfels TX","29.4892713","-98.5488282","","Social Services & Welfare Organizations","","","No","8322064","Social Services & Welfare Organizations","","","","","","","","","","","","","","","","","","","624190","Other Individual and Family Services","","","","","","","","","","","","","","","","","","","No","10 to 24","Private","Yes","1000 to 4999","www.texasagriculture.gov","No","2013","","","","0","664546","664546","598091","465182","0.0","11.11","28.57","10","10","9","7","0.0","11.11","28.57","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5000 to $24999","","$7500 to $19999","","$10000 to $24999","$10000 to $24999","$5000 to $9999","$5000 to $9999","$7500 to $19999","11140000568885","No","","","AtoZDatabases",
"AtoZDatabases","03/02/2022","09/02/2022","Professional Group","","1270 W Summit Ave","1270","W","Summit","Ave","","San Antonio","TX","78201","5657"," ","","","","","","22","","$796,000","1270 W Summit Ave","1270","W","Summit","Ave","","San Antonio","TX","78201","5657","(210) 731-1300","N/A","N/A","Bexar","500000 or more","San Antonio-New Braunfels TX","29.45781","-98.514907","","Counselors & Counseling Services","","","No","8322002","Counselors & Counseling Services","","","","","","","","","","","","","","","","","","","624190","Other Individual and Family Services","","","","","","","","","","","","","","","","","","","No","25 to 99","Private","Yes","1000 to 4999","","No","2020","","","","0","796000","0","0","0","0.0","0.0","0.0","22","","","","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5000 to $24999","","$20000 to $49999","","$10000 to $24999","$25000 to $99999","$10000 to $24999","$10000 to $24999","$20000 to $49999","11140018039114","No","","","AtoZDatabases",
"AtoZDatabases","03/02/2022","09/02/2022","Renewed Families Child Custody Services Inc","","2903 W Salinas St","2903","W","Salinas","St","","San Antonio","TX","78207","2858"," ","","","","","","7","","$789,000","2903 W Salinas St","2903","W","Salinas","St","","San Antonio","TX","78207","2858","(210) 590-2551","N/A","N/A","Bexar","500000 or more","San Antonio-New Braunfels TX","29.4310927","-98.5257334","","Law Firms","","","No","8111003","Law Firms","8111001","Attorneys","8322106","Child Support Collections","8111007","Divorce & Family Law","","","","","","","","","","","","","541110","Offices of Lawyers","624190","Other Individual and Family Services","","","","","","","","","","","","","","","","","No","10 to 24","Private","Yes","1000 to 4999","www.renewedfamilies.org","No","2015","","","","0","1329935","1329935","1329935","1329935","0.0","0.0","0.0","7","7","7","7","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2500 to $4999","","$7500 to $19999","","$5000 to $9999","$5000 to $9999","$5000 to $9999","$2000 to $4999","$2500 to $7499","11140004477493","No","","","AtoZDatabases",
"AtoZDatabases","03/02/2022","09/02/2022","Awareness Activation Institute","","","","","","","","San Antonio","TX","78201",""," ","","","","","","9","","$758,000","","","","","","","","","","","(210) 379-5305","N/A","N/A","Bexar","500000 or more","San Antonio-New Braunfels TX","29.47185","-98.53052","","Counselors & Counseling Services","","","No","8322002","Counselors & Counseling Services","8063003","Mental Health Services","8011225","Psychiatry","8322070","Mental Health Counseling Services","","","","","","","","","","","","","624190","Other Individual and Family Services","622210","Psychiatric and Substance Abuse Hospitals","621111","Offices of Physicians (except Mental Health Specialists)","","","","","","","","","","","","","","","No","10 to 24","Private","Yes","1000 to 4999","","No","2010","","","","0","1262637","1262637","1528455","1661364","0.0","-17.39","-8.0","19","19","23","25","0.0","-17.39","-8.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5000 to $24999","","$7500 to $19999","","$5000 to $9999","$10000 to $24999","$5000 to $9999","$5000 to $9999","$7500 to $19999","11132543907724","No","","","AtoZDatabases",
"AtoZDatabases","03/02/2022","09/02/2022","AGORA Ministries","","1807 San Fernando St","1807","","San Fernan","St","","San Antonio","TX","78207","4819"," ","","","","","","13","","$733,000","1807 San Fernando St","1807","","San Fernan","St","","San Antonio","TX","78207","4819","(210) 247-8494","N/A","N/A","Bexar","500000 or more","San Antonio-New Braunfels TX","29.421242","-98.520105","","Missions","","","No","8322061","Missions","","","","","","","","","","","","","","","","","","","624190","Other Individual and Family Services","","","","","","","","","","","","","","","","","","","No","25 to 99","Private","Yes","1000 to 4999","www.agoraministries.com","No","2019","","","","0","733000","0","0","0","0.0","0.0","0.0","13","","","","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5000 to $24999","","$7500 to $19999","","$10000 to $24999","$10000 to $24999","$10000 to $24999","$5000 to $9999","$7500 to $19999","11140015122842","No","","","AtoZDatabases",
"AtoZDatabases","03/02/2022","09/02/2022","Norma A Hernandez","","3005 W Poplar St","3005","W","Poplar","St","","San Antonio","TX","78207","1328"," ","","","","","","13","","$719,000","3005 W Poplar St","3005","W","Poplar","St","","San Antonio","TX","78207","1328","(210) 815-5293","N/A","N/A","Bexar","500000 or more","San Antonio-New Braunfels TX","29.4421686","-98.5389515","","Individual & Family Social Services","","","No","8322001","Individual & Family Social Services","","","","","","","","","","","","","","","","","","","624190","Other Individual and Family Services","","","","","","","","","","","","","","","","","","","No","25 to 99","Private","Yes","1000 to 4999","","No","2020","","","","0","719000","0","0","0","0.0","0.0","0.0","13","","","","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5000 to $24999","","$7500 to $19999","","$10000 to $24999","$10000 to $24999","$10000 to $24999","$5000 to $9999","$7500 to $19999","11140020681956","No","","","AtoZDatabases",
"AtoZDatabases","03/02/2022","09/02/2022","Adoption Alliance","","1203 Guadalupe St","1203","","Guadalupe","St","","San Antonio","TX","78207","5518"," ","","","","","","13","","$705,000","1203 Guadalupe St","1203","","Guadalupe","St","","San Antonio","TX","78207","5518","(210) 598-6448","N/A","N/A","Bexar","500000 or more","San Antonio-New Braunfels TX","29.418501","-98.513385","","Individual & Family Social Services","","","No","8322001","Individual & Family Social Services","","","","","","","","","","","","","","","","","","","624190","Other Individual and Family Services","","","","","","","","","","","","","","","","","","","No","25 to 99","Private","Yes","1000 to 4999","www.adoption-alliance.com","No","2021","","","","0","705000","0","0","0","0.0","0.0","0.0","13","","","","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5000 to $24999","","$7500 to $19999","","$10000 to $24999","$10000 to $24999","$10000 to $24999","$5000 to $9999","$7500 to $19999","11140021668994","No","","","AtoZDatabases",
"AtoZDatabases","03/02/2022","09/02/2022","Genevieve Gonzalez","","216 N Pinto St","216","N","Pinto","St","","San Antonio","TX","78207","3431"," ","","","","","","13","","$705,000","216 N Pinto St","216","N","Pinto","St","","San Antonio","TX","78207","3431","(210) 896-6085","N/A","N/A","Bexar","500000 or more","San Antonio-New Braunfels TX","29.428664","-98.516281","","Individual & Family Social Services","","","No","8322001","Individual & Family Social Services","","","","","","","","","","","","","","","","","","","624190","Other Individual and Family Services","","","","","","","","","","","","","","","","","","","No","25 to 99","Private","Yes","1000 to 4999","","No","2021","","","","0","705000","0","0","0","0.0","0.0","0.0","13","","","","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5000 to $24999","","$7500 to $19999","","$10000 to $24999","$10000 to $24999","$10000 to $24999","$5000 to $9999","$7500 to $19999","11140021216784","No","","","AtoZDatabases",
"AtoZDatabases","03/02/2022","09/02/2022","Anthony Gardea Md","","315 N San Saba Ste 1135","315","N","San Saba","","","San Antonio","TX","78207","3255","Anthony Gardea","Anthony","","Gardea","Manager","Male","13","","$705,000","315 N San Saba Ste 1135","315","N","San Saba","","","San Antonio","TX","78207","3255","(210) 704-4966","N/A","N/A","Bexar","500000 or more","San Antonio-New Braunfels TX","29.4280227","-98.5004112","","Individual & Family Social Services","","","No","8322001","Individual & Family Social Services","","","","","","","","","","","","","","","","","","","624190","Other Individual and Family Services","","","","","","","","","","","","","","","","","","","No","25 to 99","Private","Yes","1000 to 4999","","No","2021","","","","0","705000","0","0","0","0.0","0.0","0.0","13","","","","0.0","0.0","0.0","Anthony","Gardea","Manager","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5000 to $24999","","$7500 to $19999","","$10000 to $24999","$10000 to $24999","$10000 to $24999","$5000 to $9999","$7500 to $19999","11140022073338","No","","","AtoZDatabases",
"AtoZDatabases","03/02/2022","09/02/2022","St Lukes Pregnancy Center","","3534 Fredericksburg Rd","3534","","Fredericks","Rd","","San Antonio","TX","78201","7100","Lana White","Lana","","White","Manager","Female","3","100,000","$698,000","3534 Fredericksburg Rd","3534","","Fredericks","Rd","","San Antonio","TX","78201","7100","(210) 785-4924","(210) 785-0450","N/A","Bexar","500000 or more","San Antonio-New Braunfels TX","29.477881","-98.53888","","Medical & Health Clinics & Offices","Branch","","No","8011005","Medical & Health Clinics & Offices","8011001","Physicians & Surgeons","8049001","Health Practitioners","8322002","Counselors & Counseling Services","8322111","Pregnancy Counseling Services","","","","","","","","","","","621111","Offices of Physicians (except Mental Health Specialists)","621399","Offices of All Other Miscellaneous Health Practitioners","624190","Other Individual and Family Services","","","","","","","","","","","","","","","No","5 to 9","Public","No","Up to 999","www.lonestarmidwives.com","No","1975","","","","0","550570","550570","367047","367047","0.0","50.0","0.0","3","3","2","2","0.0","50.0","0.0","Lana","White","Manager","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$1000 to $2499","","$2500 to $7499","","$2000 to $4999","$2500 to $4999","$2500 to $4999","Up to $1999","$2500 to $7499","11132542381143","No","","","AtoZDatabases",
"AtoZDatabases","03/02/2022","09/02/2022","Lifetime Recovery Outpatient","","96 Crossroads Blvd Ste 200A","96","","Crossroads","Blvd","","San Antonio","TX","78201","6551","Joyce Cantu","Joyce","","Cantu","Executive Officer","Female","9","","$670,000","96 Crossroads Blvd Ste 200A","96","","Crossroads","Blvd","","San Antonio","TX","78201","6551","(210) 734-6362","N/A","N/A","Bexar","500000 or more","San Antonio-New Braunfels TX","29.4892713","-98.5488282","","Counselors & Counseling Services","","","No","8322002","Counselors & Counseling Services","","","","","","","","","","","","","","","","","","","624190","Other Individual and Family Services","","","","","","","","","","","","","","","","","","","No","10 to 24","Private","Yes","1000 to 4999","www.lifetimerecoverytx.org","No","2019","","","","0","670000","0","0","0","0.0","0.0","0.0","9","","","","0.0","0.0","0.0","Joyce","Cantu","Executive Officer","Female","Marketing & Advertising","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5000 to $24999","","$7500 to $19999","","$5000 to $9999","$10000 to $24999","$5000 to $9999","$5000 to $9999","$7500 to $19999","11140015022345","No","","","AtoZDatabases",
